z_m,z_mm,offset_D_mm,r_mm,theta_deg,modeled_signed_peak,modeled_peak_abs,modeled_signed_norm,modeled_abs_norm,modeled_signed_side_norm,modeled_abs_side_norm,dipole_signed,dipole_abs,dipole_signed_norm,dipole_abs_norm,dipole_signed_side_norm,dipole_abs_side_norm,side,case,Pe,Time_s,Time_norm
0.09000000000000016,90.00000000000016,45.0,100.6230589874907,26.56505117707795,1113550143663370.8,1113550143663370.8,0.6943562346641942,0.6943562346641942,0.9995728889892139,0.9995728889892139,88.33848799999146,88.33848799999146,0.4647678943494751,0.4647678943494751,0.4647678943494751,0.4647678943494751,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
0.08900000000000016,89.00000000000016,45.0,99.72963451251603,26.821981201581448,1113633717312177.8,1113633717312177.8,0.6944083471662068,0.6944083471662068,0.9996479084699771,0.9996479084699771,89.7257969186219,89.7257969186219,0.47206682666677013,0.47206682666677013,0.47206682666677013,0.47206682666677013,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
0.08800000000000016,88.00000000000016,45.0,98.83825170448952,27.083550864368604,1113710581574808.0,1113710581574808.0,0.6944562760181618,0.6944562760181618,0.9997169053027597,0.9997169053027597,91.13968175128032,91.13968175128032,0.4795055806165477,0.4795055806165477,0.4795055806165477,0.4795055806165477,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
0.08700000000000016,87.00000000000016,45.0,97.94896630388719,27.34987578006983,1113780306399886.6,1113780306399886.6,0.6944997530607357,0.6944997530607357,0.9997794934540295,0.9997794934540295,92.58053399582515,92.58053399582515,0.48708621595372803,0.48708621595372803,0.48708621595372803,0.48708621595372803,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
0.08600000000000016,86.00000000000016,45.0,97.06183596038159,27.621074983075477,1113842433673231.4,1113842433673231.4,0.6945384926359898,0.6945384926359898,0.9998352616998113,0.9998352616998113,94.04873220492735,94.04873220492735,0.4948107243257998,0.4948107243257998,0.4948107243257998,0.4948107243257998,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
0.08500000000000016,85.00000000000016,45.0,96.17692030835687,27.89727103094759,1113896475338097.5,1113896475338097.5,0.6945721904152455,0.6945721904152455,0.9998837719383339,0.9998837719383339,95.54463960508751,95.54463960508751,0.5026810167459542,0.5026810167459542,0.5026810167459542,0.5026810167459542,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
0.08400000000000016,84.00000000000016,45.0,95.29428104561168,28.178590109959128,1113941911385984.2,1113941911385984.2,0.6946005221462487,0.6946005221462487,0.9999245573864872,0.9999245573864872,97.06860147877764,97.06860147877764,0.5106989098199665,0.5106989098199665,0.5106989098199665,0.5106989098199665,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
0.08300000000000016,83.00000000000016,45.0,94.4139820153775,28.4651621426548,1113978187708912.6,1113978187708912.6,0.6946231423139522,0.6946231423139522,0.9999571206519294,0.9999571206519294,98.62094228952235,98.62094228952235,0.5188661106206259,0.5188661106206259,0.5188661106206259,0.5188661106206259,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
0.08200000000000016,82.00000000000016,45.0,93.536089291781,28.75712089730237,1114004713803350.1,1114004713803350.1,0.6946396827087955,0.6946396827087955,0.9999809316720271,0.9999809316720271,100.20196252823891,100.20196252823891,0.5271842000956493,0.5271842000956493,0.5271842000956493,0.5271842000956493,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
0.08100000000000016,81.00000000000016,45.0,92.66067126888314,29.0546040990771,1114020860315345.8,1114020860315345.8,0.6946497508959678,0.6946497508959678,0.9999954255102564,0.9999954255102564,101.81193525757462,101.81193525757462,0.5356546148866914,0.5356546148866914,0.5356546148866914,0.5356546148866914,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
0.08000000000000015,80.00000000000016,45.0,91.78779875342923,29.357753542791222,1114025956415657.4,1114025956415657.4,0.6946529285786649,0.6946529285786649,1.0,1.0,103.45110232932312,103.45110232932312,0.5442786274283553,0.5442786274283553,0.5442786274283553,0.5442786274283553,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
0.07900000000000015,79.00000000000016,45.0,90.91754506144578,29.666715206946403,1114019286992808.5,1114019286992808.5,0.6946487698478139,0.6946487698478139,0.999994013224907,0.999994013224907,105.11967024827271,105.11967024827271,0.5530573241870022,0.5530573241870022,0.5530573241870022,0.5530573241870022,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
0.07800000000000015,78.00000000000016,45.0,90.04998611882193,29.981639368849287,1114000089651241.2,1114000089651241.2,0.6946367993102659,0.6946367993102659,0.9999767808243002,0.9999767808243002,106.81780565403852,106.81780565403852,0.5619915818896939,0.5619915818896939,0.5619915818896939,0.5619915818896939,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
0.07700000000000015,77.00000000000016,45.0,89.18520056601332,30.302680720488052,1113967551500742.6,1113967551500742.6,0.6946165100868378,0.6946165100868378,0.9999475731112203,0.9999475731112203,108.54563039057115,108.54563039057115,0.5710820415838114,0.5710820415838114,0.5710820415838114,0.5710820415838114,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
0.07600000000000015,76.00000000000016,45.0,88.3232698670063,30.62999848482064,1113920805722375.1,1113920805722375.1,0.6945873616709911,0.6945873616709911,0.9999056119898494,0.9999056119898494,110.30321613112412,110.30321613112412,0.5803290803578455,0.5803290803578455,0.5803290803578455,0.5803290803578455,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
0.07500000000000015,75.00000000000016,45.0,87.46427842267964,30.96375653207347,1113858927895056.2,1113858927895056.2,0.6945487776382641,0.6945487776382641,0.9998500676580835,0.9998500676580835,112.09057852451531,112.09057852451531,0.5897327805436121,0.5897327805436121,0.5897327805436121,0.5897327805436121,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
0.07400000000000015,74.00000000000014,45.0,86.60831368869862,31.30412349559091,1113780932065853.8,1113780932065853.8,0.6945001431958971,0.6945001431958971,0.9997800550800522,0.9997800550800522,113.90767082655302,113.90767082655302,0.5992928962098072,0.5992928962098072,0.5992928962098072,0.5992928962098072,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
0.07300000000000015,73.00000000000014,45.0,85.75546629807351,31.651272886712572,1113685766545838.1,1113685766545838.1,0.6944408025613296,0.6944408025613296,0.9996946302122853,0.9996946302122853,115.7543769785362,115.7543769785362,0.6090088167464993,0.6090088167464993,0.6090088167464993,0.6090088167464993,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
0.07200000000000015,72.00000000000014,45.0,84.90583018850955,32.005383208083444,1113572309412028.5,1113572309412028.5,0.6943700561574283,0.6943700561574283,0.9995927859660573,0.9995927859660573,117.6305040928126,117.6305040928126,0.6188795273300253,0.6188795273300253,0.6188795273300253,0.6188795273300253,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
0.07100000000000015,71.00000000000014,45.0,84.05950273467016,32.366638064724945,1113439363694610.2,1113439363694610.2,0.6942871576114701,0.6942871576114701,0.9994734478872158,0.9994734478872158,119.53577430351518,119.53577430351518,0.6289035660479521,0.6289035660479521,0.6289035660479521,0.6289035660479521,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
0.07000000000000015,70.00000000000014,45.0,83.2165848854663,32.735226272107546,1113285652227181.9,1113285652227181.9,0.6941913105440025,0.6941913105440025,0.999335469533531,0.999335469533531,121.46981593885224,121.46981593885224,0.6390789774545849,0.6390789774545849,0.6390789774545849,0.6390789774545849,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
0.06900000000000014,69.00000000000014,45.0,82.377181306476,33.11134196037197,1113109812136114.4,1113109812136114.4,0.6940816651326742,0.6940816651326742,0.9991776275280958,0.9991776275280958,123.43215396973362,123.43215396973362,0.6494032623191246,0.6494032623191246,0.6494032623191246,0.6494032623191246,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
0.06800000000000014,68.00000000000014,45.0,81.54140052758488,33.495184673741136,1112910388943575.5,1112910388943575.5,0.6939573144351651,0.6939573144351651,0.9989986162659341,0.9989986162659341,125.42219968815431,125.42219968815431,0.6598733233214101,0.6598733233214101,0.6598733233214101,0.6598733233214101,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
0.06700000000000014,67.00000000000014,45.0,80.70935509592441,33.88695946405164,1112685830256837.8,1112685830256837.8,0.6938172904541421,0.6938172904541421,0.9987970422492386,0.9987970422492386,127.43923956768384,127.43923956768384,0.6704854064445438,0.6704854064445438,0.6704854064445438,0.6704854064445438,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
0.06600000000000014,66.00000000000014,45.0,79.88116173416621,34.28687697720891,1112434479014736.6,1112434479014736.6,0.6936605599260769,0.6936605599260769,0.9985714180250869,0.9985714180250869,129.48242325772537,129.48242325772537,0.6812350378100918,0.6812350378100918,0.6812350378100918,0.6812350378100918,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
0.06500000000000014,65.00000000000014,45.0,79.05694150420959,34.69515353123391,1112154566260034.4,1112154566260034.4,0.6934860198144388,0.6934860198144388,0.9983201556975888,0.9983201556975888,131.5507506630043,131.5507506630043,0.6921169557004783,0.6921169557004783,0.6921169557004783,0.6921169557004783,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
0.06400000000000014,64.00000000000014,45.0,78.23681997627472,35.112011184422144,1111844203404289.1,1111844203404289.1,0.6932924924864409,0.6932924924864409,0.9980415599844837,0.9980415599844837,133.64305806014377,133.64305806014377,0.7031250375152863,0.7031250375152863,0.7031250375152863,0.7031250375152863,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
0.06300000000000014,63.00000000000014,45.0,77.42092740338376,35.537677791974325,1111501373949618.2,1111501373949618.2,0.6930787205511295,0.6930787205511295,0.9977338207862213,0.9977338207862213,135.7580032043265,135.7580032043265,0.7142522214141839,0.7142522214141839,0.7142522214141839,0.7142522214141839,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
0.06200000000000014,62.000000000000135,45.0,76.60939890117933,35.97238704928485,1111123924629244.9,1111123924629244.9,0.6928433613350561,0.6928433613350561,0.9973950052333164,0.9973950052333164,137.89404938107566,137.89404938107566,0.725490422409893,0.725490422409893,0.725490422409893,0.725490422409893,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
0.06100000000000014,61.000000000000135,45.0,75.80237463298901,36.41637851988598,1110709555926152.9,1110709555926152.9,0.6925849809701673,0.6925849809701673,0.9970230491754655,0.9970230491754655,140.04944836130844,140.04944836130844,0.7368304426910404,0.7368304426910404,0.7368304426910404,0.7368304426910404,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
0.06000000000000014,60.000000000000135,45.0,75.00000000000011,36.86989764584395,1110255811926474.8,1110255811926474.8,0.6923020480668662,0.6923020480668662,0.9966157480734893,0.9966157480734893,142.22222222222192,142.22222222222192,0.7482618759779044,0.7482618759779044,0.7482618759779044,0.7482618759779044,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
0.059000000000000136,59.000000000000135,45.0,74.2024258363567,37.33319573818576,1109760069461340.2,1109760069461340.2,0.6919929269433922,0.6919929269433922,0.9961707472525663,0.9961707472525663,144.41014400250185,144.41014400250185,0.7597730057452846,0.7597730057452846,0.7597730057452846,0.7597730057452846,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
0.058000000000000135,58.000000000000135,45.0,73.40980860893193,37.8065299447044,1109219526487780.0,1109219526487780.0,0.6916558703807117,0.6916558703807117,0.9956855314724067,0.9956855314724067,146.6107171680667,146.6107171680667,0.7713506971873392,0.7713506971873392,0.7713506971873392,0.7713506971873392,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
0.057000000000000134,57.000000000000135,45.0,72.62231062146132,38.29016319224299,1108631189656200.2,1108631189656200.2,0.6912890118701951,0.6912890118701951,0.9951574137672567,0.9951574137672567,148.82115387436954,148.82115387436954,0.7829802828508526,0.7829802828508526,0.7829802828508526,0.7829802828508526,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
0.05600000000000013,56.000000000000135,45.0,71.84010022264734,38.78436410029727,1107991861008397.2,1107991861008397.2,0.6908903573191383,0.6908903573191383,0.9945835235054356,0.9945835235054356,151.03835202350385,151.03835202350385,0.7946454419277071,0.7946454419277071,0.7946454419277071,0.7946454419277071,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
0.05500000000000013,55.000000000000135,45.0,71.06335201775958,39.28940686250029,1107298123746582.6,1107298123746582.6,0.6904577761770128,0.6904577761770128,0.9939607936149698,0.9939607936149698,153.2588711293702,153.2588711293702,0.8063280732763032,0.8063280732763032,0.8063280732763032,0.8063280732763032,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
0.05400000000000013,54.00000000000013,45.0,70.29224708315999,39.80557109226513,1106546327010153.5,1106546327010153.5,0.6899889919429931,0.6899889919429931,0.9932859469185356,0.9932859469185356,155.47890702233846,155.47890702233846,0.8180081623373161,0.8180081623373161,0.8180081623373161,0.8180081623373161,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
0.05300000000000013,53.00000000000013,45.0,69.52697318307489,40.33314162856094,1105732569592925.0,1105732569592925.0,0.6894815720128066,0.6894815720128066,0.9925554815173103,0.9925554815173103,157.69426544662852,157.69426544662852,0.8296636422238041,0.8296636422238041,0.8296636422238041,0.8296636422238041,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
0.05200000000000013,52.00000000000013,45.0,68.76772498781688,40.87240829748821,1104852682529561.4,1104852682529561.4,0.6889329168204711,0.6889329168204711,0.9917656551597678,0.9917656551597678,159.90033462947255,159.90033462947255,0.841270249401638,0.841270249401638,0.841270249401638,0.841270249401638,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
0.05100000000000013,51.00000000000013,45.0,68.0147042925279,41.423665625002585,1103902210475538.1,1103902210475538.1,0.6883402482277358,0.6883402482277358,0.9909124685274909,0.9909124685274909,162.09205693149397,162.09205693149397,0.8528013745360117,0.8528013745360117,0.8528013745360117,0.8528013745360117,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
0.05000000000000013,50.00000000000013,45.0,67.26812023536864,41.98721249581659,1102876391800663.4,1102876391800663.4,0.6877005971113603,0.6877005971113603,0.9899916473662181,0.9899916473662181,164.26389972313044,164.26389972313044,0.8642279092660047,0.8642279092660047,0.8642279092660047,0.8642279092660047,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
0.04900000000000013,49.00000000000013,45.0,66.52818951391968,42.5633517531898,1101770137311515.0,1101770137311515.0,0.6870107900954514,0.6870107900954514,0.9889986233861416,0.9889986233861416,166.40982567282828,166.40982567282828,0.8755180898843447,0.8755180898843447,0.8755180898843447,0.8755180898843447,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
0.048000000000000126,48.00000000000013,45.0,65.79513659838402,43.15238973400533,1100578007513469.2,1100578007513469.2,0.6862674353731586,0.6862674353731586,0.9879285138512782,0.9879285138512782,168.52326267962212,168.52326267962212,0.8866373391462057,0.8866373391462057,0.8866373391462057,0.8866373391462057,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
0.047000000000000125,47.00000000000013,45.0,65.06919393998984,43.75463573323158,1099294188318197.2,1099294188318197.2,0.6854669075590396,0.6854669075590396,0.9867760997734208,0.9867760997734208,170.59707373601304,170.59707373601304,0.897548107711291,0.897548107711291,0.897548107711291,0.897548107711291,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
0.046000000000000124,46.00000000000012,45.0,64.35060217278476,44.37040139158965,1097912465097588.4,1097912465097588.4,0.6846053315103368,0.6846053315103368,0.9855358026217687,0.9855358026217687,172.62352706716885,172.62352706716885,0.9082097170397058,0.9082097170397058,0.9082097170397058,0.9082097170397058,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
0.04500000000000012,45.00000000000012,45.0,63.63961030678937,44.99999999999992,1096426194980109.2,1096426194980109.2,0.6836785650523202,0.6836785650523202,0.9842016594548885,0.9842016594548885,174.5942669596411,174.5942669596411,0.9185782059155276,0.9185782059155276,0.9185782059155276,0.9185782059155276,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
0.04400000000000012,44.00000000000012,45.0,62.936475910238336,45.6437457141753,1094828277280679.1,1094828277280679.1,0.6826821805397831,0.6826821805397831,0.982767296377235,0.982767296377235,176.50028576719964,176.50028576719964,0.9286061831634467,0.9286061831634467,0.9286061831634467,0.9286061831634467,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
0.04300000000000012,43.00000000000012,45.0,62.241465278381824,46.3019526725788,1093111121950301.4,1093111121950301.4,0.6816114451837514,0.6816114451837514,0.9812259002181163,0.9812259002181163,178.33189766296118,178.33189766296118,0.9382426895530356,0.9382426895530356,0.9382426895530356,0.9382426895530356,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
0.04200000000000012,42.00000000000012,45.0,61.55485358604966,46.974934010881896,1091266615926787.5,1091266615926787.5,0.6804613000694154,0.6804613000694154,0.9795701883265833,0.9795701883265833,180.07871479546324,180.07871479546324,0.9474330723506974,0.9474330723506974,0.9474330723506974,0.9474330723506974,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
0.04100000000000012,41.00000000000012,45.0,60.87692502089777,47.66300076606706,1089286087263644.2,1089286087263644.2,0.6792263377886325,0.6792263377886325,0.9777923763719,0.9777923763719,181.72962660110713,181.72962660110713,0.9561188764779525,0.9561188764779525,0.9561188764779525,0.9561188764779525,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
0.04000000000000012,40.00000000000012,45.0,60.20797289396155,48.36646066342972,1087160266909601.6,1087160266909601.6,0.677900778607481,0.677900778607481,0.9758841440351217,0.9758841440351217,183.27278312549493,183.27278312549493,0.9642377567613849,0.9642377567613849,0.9642377567613849,0.9642377567613849,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
0.03900000000000012,39.00000000000012,45.0,59.5482997238377,49.0856167799748,1084879248007774.6,1084879248007774.6,0.6764784450871781,0.6764784450871781,0.9738365984741851,0.9738365984741851,184.6955833101639,184.6955833101639,0.9717234163066186,0.9717234163066186,0.9717234163066186,0.9717234163066186,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
0.03800000000000012,38.000000000000114,45.0,58.89821729050896,49.820766078092575,1082432442580039.8,1082432442580039.8,0.6749527350745436,0.6749527350745436,0.9716402354418485,0.9716402354418485,185.9846693070832,185.9846693070832,0.978505576585654,0.978505576585654,0.978505576585654,0.978505576585654,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
0.037000000000000116,37.000000000000114,45.0,58.258046654518104,50.572197803963704,1079808535459747.2,1079808535459747.2,0.6733165929766574,0.6733165929766574,0.969284897933614,0.969284897933614,187.125927988381,187.125927988381,0.9845099853798692,0.9845099853798692,0.9845099853798692,0.9845099853798692,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
0.036000000000000115,36.000000000000114,45.0,57.62811813689571,51.34019174590982,1076995435334402.1,1076995435334402.1,0.6715624792334343,0.6715624792334343,0.9667597322414284,0.9667597322414284,188.10450091973019,188.10450091973019,0.9896584692521605,0.9896584692521605,0.9896584692521605,0.9896584692521605,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
0.035000000000000114,35.000000000000114,45.0,57.00877125495697,52.12501634890171,1073980222759529.6,1073980222759529.6,0.6696823379015738,0.6696823379015738,0.9640531412885803,0.9640531412885803,188.90480415843695,188.90480415843695,0.9938690377089677,0.9938690377089677,0.9938690377089677,0.9938690377089677,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
0.03400000000000011,34.000000000000114,45.0,56.40035460881437,52.92692668268951,1070749095006053.6,1070749095006053.6,0.6676675622640423,0.6676675622640423,0.9611527351222178,0.9611527351222178,189.5105593164702,189.5105593164702,0.9970560466295921,0.9970560466295921,0.9970560466295921,0.9970560466295921,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
0.03300000000000011,33.000000000000114,45.0,55.803225713214886,53.74616226255512,1067287307606423.1,1067287307606423.1,0.6655089583810528,0.6655089583810528,0.9580452784425111,0.9580452784425111,189.90483738841277,189.90483738841277,0.9991304288545284,0.9991304288545284,0.9991304288545284,0.9991304288545284,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
0.03200000000000011,32.000000000000114,45.0,55.217750769114154,54.582944723532485,1063579112469742.8,1063579112469742.8,0.6631967065016405,0.6631967065016405,0.9547166350520003,0.9547166350520003,190.070116877666,190.070116877666,1.0,1.0,1.0,1.0,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
0.03100000000000011,31.00000000000011,45.0,54.644304369257064,55.43747535111809,1059607692443873.9,1059607692443873.9,0.6607203202597418,0.6607203202597418,0.9511517091155824,0.9511517091155824,189.98835775334763,189.98835775334763,0.9995698475611976,0.9995698475611976,0.9995698475611976,0.9995698475611976,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
0.03000000000000011,30.00000000000011,45.0,54.083269131959895,56.309932474020115,1055355092213285.2,1055355092213285.2,0.6580686035854217,0.6580686035854217,0.9473343831313018,0.9473343831313018,189.64109272657416,189.64109272657416,0.9977428111365451,0.9977428111365451,0.9977428111365451,0.9977428111365451,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
0.02900000000000011,29.00000000000011,45.0,53.53503525729675,57.20046872738068,1050802145435901.6,1050802145435901.6,0.6552296052709227,0.6552296052709227,0.9432474525250952,0.9432474525250952,189.0095372390119,189.0095372390119,0.9944200611012581,0.9944200611012581,0.9944200611012581,0.9944200611012581,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
0.028000000000000108,28.000000000000107,45.0,53.00000000000006,58.10920819815419,1045928398041336.6,1045928398041336.6,0.6521905711431362,0.6521905711431362,0.9388725567998232,0.9388725567998232,188.07471939923576,188.07471939923576,0.9895017822306358,0.9895017822306358,0.9895017822306358,0.9895017822306358,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
0.027000000000000107,27.000000000000107,45.0,52.478567053607755,59.03624346792637,1040712027637008.5,1040712027637008.5,0.648937893809139,0.648937893809139,0.9341901071905595,0.9341901071905595,186.81763087419284,186.81763087419284,0.9828879675726903,0.9828879675726903,0.9828879675726903,0.9828879675726903,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
0.026000000000000106,26.000000000000107,45.0,51.97114584074519,59.98163257239082,1035129758999152.5,1035129758999152.5,0.6454570599604592,0.6454570599604592,0.9291792108055087,0.9291792108055087,185.21939943525717,185.21939943525717,0.9744793262502655,0.9744793262502655,0.9744793262502655,0.9744793262502655,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
0.025000000000000105,25.000000000000107,45.0,51.478150704935054,60.94539590092276,1029156775663418.6,1029156775663418.6,0.6417325952452305,0.6417325952452305,0.9238175912657344,0.9238175912657344,183.26148346363496,183.26148346363496,0.964178306796048,0.964178306796048,0.964178306796048,0.964178306796048,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
0.024000000000000105,24.000000000000103,45.0,51.00000000000004,61.92751306414693,1022766627675985.4,1022766627675985.4,0.6377480067462302,0.6377480067462302,0.918081505898394,0.918081505898394,180.92588823303282,180.92588823303282,0.951890235062471,0.951890235062471,0.951890235062471,0.951890235062471,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
0.023000000000000104,23.000000000000103,45.0,50.537115073973155,62.92791976200713,1015931135622300.0,1015931135622300.0,0.6334857231378247,0.6334857231378247,0.9119456595886022,0.9119456595886022,178.19540320638555,178.19540320638555,0.9375245626911287,0.9375245626911287,0.9375245626911287,0.9375245626911287,porous/transmitted,Pe0p1,0.1,11169.2,0.7800156433320298
